banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	related
banco	noun	masculine	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	related
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	escabelo.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	mesa estreita e oblonga, sobre que trabalham certos artífices.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	balcão de comércio.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	baixio.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	camada de pedra, numa pedreira.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	sede.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	tábua, em que se assentam os remadores.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	compartimento hospitalar, onde se recebem os consulentes externos: o ferido foi curar-se ao banco do hospital.	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	estabelecimento de crédito, para transacções de fundos públicos ou particulares	none
banco	noun	masculine	assento estreito e comprido, de material variável, com ou sem encosto, para várias pessoas. 	edifício, onde se realizam essas transacções	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	escabelo.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	mesa estreita e oblonga, sobre que trabalham certos artífices.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	balcão de comércio.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	baixio.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	camada de pedra, numa pedreira.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	sede.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	tábua, em que se assentam os remadores.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	compartimento hospitalar, onde se recebem os consulentes externos: o ferido foi curar-se ao banco do hospital.	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	estabelecimento de crédito, para transacções de fundos públicos ou particulares	none
banco	noun	masculine	banco dos réus. 1. lugar destinado aos réus, no tribunal. 2. situação em que se é objecto de acusação em tribunal. 	edifício, onde se realizam essas transacções	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	related
banco	noun	masculine	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	related
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	escabelo.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	mesa estreita e oblonga, sobre que trabalham certos artífices.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	balcão de comércio.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	baixio.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	camada de pedra, numa pedreira.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	sede.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	tábua, em que se assentam os remadores.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	compartimento hospitalar, onde se recebem os consulentes externos: o ferido foi curar-se ao banco do hospital.	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	estabelecimento de crédito, para transacções de fundos públicos ou particulares	none
banco	noun	masculine	assento para uma pessoa, sem encosto, de tampo redondo ou quadrado, sustentado por três ou quatro pés. ≈ mocho. 	edifício, onde se realizam essas transacções	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	escabelo.	exact
banco	noun	masculine	escabelo.	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	exact
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	mesa estreita e oblonga, sobre que trabalham certos artífices.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	balcão de comércio.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	baixio.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	camada de pedra, numa pedreira.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	sede.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	tábua, em que se assentam os remadores.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	compartimento hospitalar, onde se recebem os consulentes externos: o ferido foi curar-se ao banco do hospital.	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	estabelecimento de crédito, para transacções de fundos públicos ou particulares	none
banco	noun	masculine	assento comprido e largo, com encosto alto, de tampo amovível, que pode servir também de tampa de uma arca. ≈ arquibanco, escabelo, escano. 	edifício, onde se realizam essas transacções	none
banco	noun	masculine	prancha comprida, sustentada por quatro pés, ou mesa de trabalho onde se fixam as peças em que se trabalha, especialmente em marcenaria, carpintaria e serralharia. ≈ bancada. 	assento, geralmente tosco, de ferro, madeira ou pedra, e de formas variadas.	none
banco	noun	masculine	prancha comprida, sustentada por quatro pés, ou mesa de trabalho onde se fixam as peças em que se trabalha, especialmente em marcenaria, carpintaria e serralharia. ≈ bancada. 	escabelo.	none
banco	noun	masculine	prancha comprida, sustentada por quatro pés, ou mesa de trabalho onde se fixam as peças em que se trabalha, especialmente em marcenaria, carpintaria e serralharia. ≈ bancada. 	mesa estreita e oblonga, sobre que trabalham certos artífices.	exact
