imprudenza	noun		modo di agire avventato, che non tiene conto dei rischi	qualità di chi è imprudente	exact
imprudenza	noun		modo di agire avventato, che non tiene conto dei rischi	qualità di chi è imprudente	exact
imprudenza	noun		modo di agire avventato, che non tiene conto dei rischi	azione imprudente	none
imprudenza	noun		atto o detto sventato e irresponsabile	qualità di chi è imprudente	none
imprudenza	noun		atto o detto sventato e irresponsabile	azione imprudente	exact
imprudenza	noun		atto o detto sventato e irresponsabile	azione imprudente	exact
autoparco	noun		parcheggio riservato agli autoveicoli	insieme degli autoveicoli a disposizione di un singolo individuo o di un ente o società	none
autoparco	noun		insieme di automezzi addetti a un servizio o a un ente	insieme degli autoveicoli a disposizione di un singolo individuo o di un ente o società	exact
autoparco	noun		insieme di automezzi addetti a un servizio o a un ente	insieme degli autoveicoli a disposizione di un singolo individuo o di un ente o società	exact
imbrogliare	verb		far credere ciò che non è a qlcu. così da ottenere, con suo danno, un vantaggio personale; ingannare.	mescolare disordinatamente un insieme di cose	none
imbrogliare	verb		far credere ciò che non è a qlcu. così da ottenere, con suo danno, un vantaggio personale; ingannare.	mescolarsi, intrecciarsi	none
imbrogliare	verb		far credere ciò che non è a qlcu. così da ottenere, con suo danno, un vantaggio personale; ingannare.	far credere cose non vere a qualcuno; ingannare	exact
imbrogliare	verb		far credere ciò che non è a qlcu. così da ottenere, con suo danno, un vantaggio personale; ingannare.	far credere cose non vere a qualcuno; ingannare	exact
imbrogliare	verb		far credere ciò che non è a qlcu. così da ottenere, con suo danno, un vantaggio personale; ingannare.	creare difficoltà in qualcosa	none
imbrogliare	verb		mettere in disordine, intricare un insieme di cose in modo da alterarne la normale disposizione.	mescolare disordinatamente un insieme di cose	exact
imbrogliare	verb		mettere in disordine, intricare un insieme di cose in modo da alterarne la normale disposizione.	mescolare disordinatamente un insieme di cose	exact
imbrogliare	verb		mettere in disordine, intricare un insieme di cose in modo da alterarne la normale disposizione.	mescolarsi, intrecciarsi	none
imbrogliare	verb		mettere in disordine, intricare un insieme di cose in modo da alterarne la normale disposizione.	far credere cose non vere a qualcuno; ingannare	none
imbrogliare	verb		mettere in disordine, intricare un insieme di cose in modo da alterarne la normale disposizione.	creare difficoltà in qualcosa	none
imbrogliare	verb		(fig.) confondere, imbrogliare, imbrogliare le carte.	mescolare disordinatamente un insieme di cose	related
imbrogliare	verb		(fig.) confondere, imbrogliare, imbrogliare le carte.	mescolare disordinatamente un insieme di cose	related
imbrogliare	verb		(fig.) confondere, imbrogliare, imbrogliare le carte.	mescolarsi, intrecciarsi	none
imbrogliare	verb		(fig.) confondere, imbrogliare, imbrogliare le carte.	far credere cose non vere a qualcuno; ingannare	none
imbrogliare	verb		(fig.) confondere, imbrogliare, imbrogliare le carte.	creare difficoltà in qualcosa	none
imbrogliare	verb		render difficile, intricare, imbrogliare.	mescolare disordinatamente un insieme di cose	none
imbrogliare	verb		render difficile, intricare, imbrogliare.	mescolarsi, intrecciarsi	none
imbrogliare	verb		render difficile, intricare, imbrogliare.	far credere cose non vere a qualcuno; ingannare	none
imbrogliare	verb		render difficile, intricare, imbrogliare.	creare difficoltà in qualcosa	exact
imbrogliare	verb		render difficile, intricare, imbrogliare.	creare difficoltà in qualcosa	exact
imbrogliare	verb		far perdere a qlcu. il filo del ragionamento.	mescolare disordinatamente un insieme di cose	none
imbrogliare	verb		far perdere a qlcu. il filo del ragionamento.	mescolarsi, intrecciarsi	none
imbrogliare	verb		far perdere a qlcu. il filo del ragionamento.	far credere cose non vere a qualcuno; ingannare	none
imbrogliare	verb		far perdere a qlcu. il filo del ragionamento.	creare difficoltà in qualcosa	narrower
imbrogliare	verb		far perdere a qlcu. il filo del ragionamento.	creare difficoltà in qualcosa	broader
imbrogliare	verb		fare di tutto per ottenere qualcosa.	mescolare disordinatamente un insieme di cose	none
imbrogliare	verb		fare di tutto per ottenere qualcosa.	mescolarsi, intrecciarsi	none
imbrogliare	verb		fare di tutto per ottenere qualcosa.	far credere cose non vere a qualcuno; ingannare	related
imbrogliare	verb		fare di tutto per ottenere qualcosa.	far credere cose non vere a qualcuno; ingannare	related
imbrogliare	verb		fare di tutto per ottenere qualcosa.	creare difficoltà in qualcosa	none
imbrogliare	verb		ripiegare e stringere una vela al boma o al pennone con gli imbrogli.	mescolare disordinatamente un insieme di cose	none
imbrogliare	verb		ripiegare e stringere una vela al boma o al pennone con gli imbrogli.	mescolarsi, intrecciarsi	none
imbrogliare	verb		ripiegare e stringere una vela al boma o al pennone con gli imbrogli.	far credere cose non vere a qualcuno; ingannare	none
imbrogliare	verb		ripiegare e stringere una vela al boma o al pennone con gli imbrogli.	creare difficoltà in qualcosa	none
indiscrezione	noun		l'essere indiscreto.	notizia, specie giornalistica, rivelata nonostante la sua segretezza	none
indiscrezione	noun		l'essere indiscreto.	mancanza di tatto e di senso della convenienza nel rapporto con gli altri	exact
indiscrezione	noun		l'essere indiscreto.	mancanza di tatto e di senso della convenienza nel rapporto con gli altri	exact
indiscrezione	noun		atto o detto indiscreto	notizia, specie giornalistica, rivelata nonostante la sua segretezza	broader
indiscrezione	noun		atto o detto indiscreto	notizia, specie giornalistica, rivelata nonostante la sua segretezza	narrower
indiscrezione	noun		atto o detto indiscreto	mancanza di tatto e di senso della convenienza nel rapporto con gli altri	none
indiscretezza	noun		l'essere indiscreto.	indiscrezione	narrower
indiscretezza	noun		l'essere indiscreto.	indiscrezione	broader
indiscretezza	noun		atto o detto indiscreto	indiscrezione	narrower
indiscretezza	noun		atto o detto indiscreto	indiscrezione	broader
virtù	noun		eccellenza morale	qualita' positiva, pregio, dote	narrower
virtù	noun		eccellenza morale	qualita' positiva, pregio, dote	broader
virtù	noun		efficacia, forza ("la virtù terapeutica di questo farmaco"); l'essere efficace.	qualita' positiva, pregio, dote	narrower
virtù	noun		efficacia, forza ("la virtù terapeutica di questo farmaco"); l'essere efficace.	qualita' positiva, pregio, dote	broader
virtù	noun		castità	qualita' positiva, pregio, dote	narrower
virtù	noun		castità	qualita' positiva, pregio, dote	broader
virtù	noun		qualità positiva	qualita' positiva, pregio, dote	exact
virtù	noun		qualità positiva	qualita' positiva, pregio, dote	exact
osservatorio	noun		luogo munito di strumenti adatti per osservare eventi naturali o per il controllo militare	luogo munito di strumenti adatti, da cui si può osservare	narrower
osservatorio	noun		luogo munito di strumenti adatti per osservare eventi naturali o per il controllo militare	luogo munito di strumenti adatti, da cui si può osservare	broader
osservatorio	noun		luogo munito di strumenti adatti per osservare eventi naturali o per il controllo militare	istituzione che si occupa dell'analisi di problemi socio-economici	none
osservatorio	noun		istituzione preposta all'analisi di fenomeni sociali o economici	luogo munito di strumenti adatti, da cui si può osservare	none
osservatorio	noun		istituzione preposta all'analisi di fenomeni sociali o economici	istituzione che si occupa dell'analisi di problemi socio-economici	exact
osservatorio	noun		istituzione preposta all'analisi di fenomeni sociali o economici	istituzione che si occupa dell'analisi di problemi socio-economici	exact
pettinare	verb		ravviare i capelli, dando loro una certa piega.	acconciare i capelli	exact
pettinare	verb		ravviare i capelli, dando loro una certa piega.	acconciare i capelli	exact
pettinare	verb		sottoporre a pettinatura una fibra tessile.	acconciare i capelli	related
pettinare	verb		sottoporre a pettinatura una fibra tessile.	acconciare i capelli	related
velare	verb		rendere oscuro (fig.)	coprire con un velo per nascondere	related
velare	verb		rendere oscuro (fig.)	coprire con un velo per nascondere	related
velare	verb		coprire con un velo	coprire con un velo per nascondere	exact
velare	verb		coprire con un velo	coprire con un velo per nascondere	exact
embrione	noun		essere vivente allo stadio di sviluppo iniziale.	organismo vivente nella prima fase di sviluppo	exact
embrione	noun		essere vivente allo stadio di sviluppo iniziale.	organismo vivente nella prima fase di sviluppo	exact
embrione	noun		stadio di sviluppo per il quale si passa dall'uovo alla forma definitiva dell'organismo animale.        	organismo vivente nella prima fase di sviluppo	related
embrione	noun		stadio di sviluppo per il quale si passa dall'uovo alla forma definitiva dell'organismo animale.        	organismo vivente nella prima fase di sviluppo	related
embrione	noun		idea che comincia a prendere forma	organismo vivente nella prima fase di sviluppo	none
divenire	verb		cambiare stato, caratteristiche e sim., passare, spec. progressivamente, da una condizione a un'altra.	diventare; passare da una condizione ad un'altra	exact
divenire	verb		cambiare stato, caratteristiche e sim., passare, spec. progressivamente, da una condizione a un'altra.	diventare; passare da una condizione ad un'altra	exact
ammontare	verb		ammucchiare alla rinfusa	raggiungere una certa somma	none
ammontare	verb		raggiungere una determinata cifra totale.	raggiungere una certa somma	exact
ammontare	verb		raggiungere una determinata cifra totale.	raggiungere una certa somma	exact
enterite	noun		infiammazione della mucosa intestinale.	infiammazione della mucosa intestinale	exact
enterite	noun		infiammazione della mucosa intestinale.	infiammazione della mucosa intestinale	exact
suora	noun		donna che ha preso i voti	religiosa che ha pronunciato i voti	exact
suora	noun		donna che ha preso i voti	religiosa che ha pronunciato i voti	exact
vivere	verb		essere in vita, detto di esseri animati.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	none
vivere	verb		essere in vita, detto di esseri animati.	essere in vita	exact
vivere	verb		essere in vita, detto di esseri animati.	essere in vita	exact
vivere	verb		essere in vita, detto di esseri animati.	provare	none
vivere	verb		passare, vivere.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	none
vivere	verb		passare, vivere.	essere in vita	none
vivere	verb		passare, vivere.	provare	related
vivere	verb		passare, vivere.	provare	related
vivere	verb		vivere in un determinato luogo, avere lì la propria abitazione.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	narrower
vivere	verb		vivere in un determinato luogo, avere lì la propria abitazione.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	broader
vivere	verb		vivere in un determinato luogo, avere lì la propria abitazione.	essere in vita	none
vivere	verb		vivere in un determinato luogo, avere lì la propria abitazione.	provare	none
vivere	verb		detto dell'uomo, trascorrere la vita, in relazione al tempo, al luogo, al modo della stessa.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	exact
vivere	verb		detto dell'uomo, trascorrere la vita, in relazione al tempo, al luogo, al modo della stessa.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	exact
vivere	verb		detto dell'uomo, trascorrere la vita, in relazione al tempo, al luogo, al modo della stessa.	essere in vita	none
vivere	verb		detto dell'uomo, trascorrere la vita, in relazione al tempo, al luogo, al modo della stessa.	provare	none
vivere	verb		trascorrere.	trascorrere l'esistenza, in relazione al tempo, al luogo, al modo e alle condizioni della stessa	none
vivere	verb		trascorrere.	essere in vita	none
vivere	verb		trascorrere.	provare	related
vivere	verb		trascorrere.	provare	related
affitto	noun		corrispettivo di un canone pagato per la cessione temporanea di un bene immobile 	prezzo concordato per un bene preso in affitto	exact
affitto	noun		corrispettivo di un canone pagato per la cessione temporanea di un bene immobile 	prezzo concordato per un bene preso in affitto	exact
affitto	noun		corrispettivo di un canone pagato per la cessione temporanea di un bene immobile 	contratto con cui si cede un bene temporaneamente in cambio di denaro	none
affitto	noun		locazione; il cedere l'uso di un bene per un periodo di tempo in cambio di denaro	prezzo concordato per un bene preso in affitto	none
affitto	noun		locazione; il cedere l'uso di un bene per un periodo di tempo in cambio di denaro	contratto con cui si cede un bene temporaneamente in cambio di denaro	exact
affitto	noun		locazione; il cedere l'uso di un bene per un periodo di tempo in cambio di denaro	contratto con cui si cede un bene temporaneamente in cambio di denaro	exact
spirale	noun		linea spirale	dispositivo anticoncezionale	none
spirale	noun		linea spirale	curva piana che si avvolge infinite volte intorno a un punto allontanandosene progressivamente	exact
spirale	noun		linea spirale	curva piana che si avvolge infinite volte intorno a un punto allontanandosene progressivamente	exact
spirale	noun		linea spirale	oggetto a forma di spirale	none
spirale	noun		contraccettivo intrauterino	dispositivo anticoncezionale	exact
spirale	noun		contraccettivo intrauterino	dispositivo anticoncezionale	exact
spirale	noun		contraccettivo intrauterino	curva piana che si avvolge infinite volte intorno a un punto allontanandosene progressivamente	none
spirale	noun		contraccettivo intrauterino	oggetto a forma di spirale	none
spirale	noun		qualunque oggetto o struttura a forma di spirale	dispositivo anticoncezionale	none
spirale	noun		qualunque oggetto o struttura a forma di spirale	curva piana che si avvolge infinite volte intorno a un punto allontanandosene progressivamente	none
spirale	noun		qualunque oggetto o struttura a forma di spirale	oggetto a forma di spirale	exact
spirale	noun		qualunque oggetto o struttura a forma di spirale	oggetto a forma di spirale	exact
spirale	noun		sviluppo costante e crescente di un sentimento , di un fenomeno e sim.	dispositivo anticoncezionale	none
spirale	noun		sviluppo costante e crescente di un sentimento , di un fenomeno e sim.	curva piana che si avvolge infinite volte intorno a un punto allontanandosene progressivamente	none
spirale	noun		sviluppo costante e crescente di un sentimento , di un fenomeno e sim.	oggetto a forma di spirale	none
bacchettone	noun		religioso in modo ipocrita ed esagerato	chi si dedica a pratiche religiose con zelo esagerato	exact
bacchettone	noun		religioso in modo ipocrita ed esagerato	chi si dedica a pratiche religiose con zelo esagerato	exact
calcare	verb		reprimere il prossimo, violandone la libertà e i diritti.	premere, pigiare	none
calcare	verb		reprimere il prossimo, violandone la libertà e i diritti.	mettere in rilievo con la voce	none
calcare	verb		reprimere il prossimo, violandone la libertà e i diritti.	copiare un disegno passando con una punta sui contorni	none
calcare	verb		pestare i piedi ripetutamente camminando.	premere, pigiare	narrower
calcare	verb		pestare i piedi ripetutamente camminando.	premere, pigiare	broader
calcare	verb		pestare i piedi ripetutamente camminando.	mettere in rilievo con la voce	none
calcare	verb		pestare i piedi ripetutamente camminando.	copiare un disegno passando con una punta sui contorni	none
calcare	verb		riprodurre fedelmente un'immagine.	premere, pigiare	none
calcare	verb		riprodurre fedelmente un'immagine.	mettere in rilievo con la voce	none
calcare	verb		riprodurre fedelmente un'immagine.	copiare un disegno passando con una punta sui contorni	broader
calcare	verb		riprodurre fedelmente un'immagine.	copiare un disegno passando con una punta sui contorni	narrower
calcare	verb		premere con i piedi con forza.	premere, pigiare	narrower
calcare	verb		premere con i piedi con forza.	premere, pigiare	broader
calcare	verb		premere con i piedi con forza.	mettere in rilievo con la voce	none
calcare	verb		premere con i piedi con forza.	copiare un disegno passando con una punta sui contorni	none
monaca	noun		donna che ha preso i voti	religiosa di un ordine regolare	exact
monaca	noun		donna che ha preso i voti	religiosa di un ordine regolare	exact
interpretare	verb		sostenere un certo ruolo in un'opera teatrale o cinematografica.	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	none
interpretare	verb		sostenere un certo ruolo in un'opera teatrale o cinematografica.	recitare una parte come attore teatrale o cinematografico	exact
interpretare	verb		sostenere un certo ruolo in un'opera teatrale o cinematografica.	recitare una parte come attore teatrale o cinematografico	exact
interpretare	verb		sostenere un certo ruolo in un'opera teatrale o cinematografica.	spiegare il significato di un testo o di un discorso	none
interpretare	verb		attribuire un significato a q.c.; attribuire un certo significato a q.c.	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	exact
interpretare	verb		attribuire un significato a q.c.; attribuire un certo significato a q.c.	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	exact
interpretare	verb		attribuire un significato a q.c.; attribuire un certo significato a q.c.	recitare una parte come attore teatrale o cinematografico	none
interpretare	verb		attribuire un significato a q.c.; attribuire un certo significato a q.c.	spiegare il significato di un testo o di un discorso	none
interpretare	verb		esporre commentando (fig.).	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	none
interpretare	verb		esporre commentando (fig.).	recitare una parte come attore teatrale o cinematografico	none
interpretare	verb		esporre commentando (fig.).	spiegare il significato di un testo o di un discorso	none
interpretare	verb		intrepretare una composizione musicale.	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	none
interpretare	verb		intrepretare una composizione musicale.	recitare una parte come attore teatrale o cinematografico	none
interpretare	verb		intrepretare una composizione musicale.	spiegare il significato di un testo o di un discorso	none
interpretare	verb		decifrare messaggi e sim. in base a determinati criteri e schemi.	intuire, dare un significato ai sentimenti, ai pensieri o le intenzioni di qualcuno	none
interpretare	verb		decifrare messaggi e sim. in base a determinati criteri e schemi.	recitare una parte come attore teatrale o cinematografico	none
